Current(A),Voltage(V),Temperature (C)_1,SOC
-0.049991097,3.122797489,26.57071304,70.0
-0.049991097,3.122181892,26.49596405,70.0
-0.049991097,3.122181892,26.42120934,70.0
-0.049987577,3.121874094,26.49596405,70.0
-0.049998134,3.121566296,26.54012108,70.0
-0.049994614,3.121258736,26.49596405,70.0
-0.049991097,3.121258736,26.54012108,70.0
-0.049991097,3.121258736,26.57071304,70.0
-0.049991097,3.120643139,26.54012108,70.0
-0.049987577,3.120950937,26.43477821,70.0
-0.049991097,3.12033534,26.43477821,70.0
-0.049991097,3.12033534,26.50953102,70.0
-0.049991097,3.120027542,26.50953102,70.0
-0.049991097,3.119719744,26.54012108,70.0
-0.049991097,3.119719744,26.44835091,70.0
-0.049991097,3.119719744,26.47894287,70.0
-0.049991097,3.119104147,26.54012108,70.0
-0.049987577,3.119411945,26.43477821,70.0
-0.049991097,3.118796349,26.46537018,70.0
-0.049991097,3.11848855,26.42120934,70.0
-0.049991097,3.11848855,26.54012108,70.0
-0.049994614,3.118180752,26.54012108,70.0
-0.049994614,3.117873192,26.54012108,70.0
-0.049991097,3.117873192,26.57071304,70.0
-0.049991097,3.117565393,26.54012108,70.0
-0.049991097,3.116949797,26.54012108,70.0
-0.049994614,3.116641998,26.54012108,70.0
-0.049991097,3.116949797,26.61486816,70.0
-0.049994614,3.1163342,26.50953102,70.0
-0.049998134,3.1163342,26.47894287,70.0
-0.049987577,3.1163342,26.54012108,70.0
-0.049987577,3.116026402,26.50953102,70.0
-0.049991097,3.115718603,26.47894287,70.0
-0.049994614,3.115410805,26.50953102,70.0
-0.049991097,3.115718603,26.50953102,70.0
-0.049994614,3.115103006,26.50953102,70.0
-0.049991097,3.115103006,26.43477821,70.0
-0.049991097,3.114795446,26.59785271,70.0
-0.049991097,3.114487648,26.50953102,70.0
-0.049991097,3.11417985,26.50953102,70.0
-0.049991097,3.11417985,26.58428001,70.0
-0.049987577,3.113872051,26.47894287,70.0
-0.049994614,3.113564253,26.44835091,70.0
-0.049998134,3.113564253,26.44835091,70.0
-0.049991097,3.112948656,26.52310371,70.0
-0.049991097,3.112640858,26.53668022,70.0
-0.049994614,3.112640858,26.49251556,70.0
-0.049994614,3.112333059,26.46192741,70.0
-0.049991097,3.112333059,26.49251556,70.0
-0.049991097,3.111717463,26.59785271,69.0
-0.049994614,3.111717463,26.44835091,69.0
-0.049994614,3.111409903,26.41776085,69.0
-0.049994614,3.111409903,26.49251556,69.0
-0.049991097,3.111102104,26.49251556,69.0
-0.049991097,3.111102104,26.50609398,69.0
-0.050001655,3.110794306,26.50609398,69.0
-0.049991097,3.110486507,26.53668022,69.0
-0.049991097,3.110178709,26.43133736,69.0
-0.049991097,3.110178709,26.56726837,69.0
-0.049991097,3.110178709,26.44835091,69.0
-0.049994614,3.109563112,26.44835091,69.0
-0.049987577,3.109563112,26.50609398,69.0
-0.049987577,3.109255314,26.49251556,69.0
-0.049991097,3.109255314,26.52310371,69.0
-0.049991097,3.108639717,26.43133736,69.0
-0.049991097,3.108639717,26.46192741,69.0
-0.050001655,3.108332157,26.38716888,69.0
-0.049994614,3.108024359,26.43133736,69.0
-0.049991097,3.10771656,26.40074921,69.0
-0.049991097,3.10771656,26.46192741,69.0
-0.049991097,3.107100964,26.46192741,69.0
-0.049987577,3.107408762,26.32598877,69.0
-0.049991097,3.107100964,26.43133736,69.0
-0.049991097,3.106793165,26.46192741,69.0
-0.049991097,3.106485367,26.50609398,69.0
-0.049991097,3.106485367,26.43133736,69.0
-0.049991097,3.106177568,26.35657883,69.0
-0.049991097,3.10586977,26.50609398,69.0
-0.049994614,3.10586977,26.40074921,69.0
-0.049991097,3.105254173,26.47550774,69.0
-0.049994614,3.105254173,26.49251556,69.0
-0.049977019,3.104946613,26.38716888,69.0
-0.049994614,3.104946613,26.43133736,69.0
-0.049991097,3.104638815,26.41776085,69.0
-0.049991097,3.104638815,26.38716888,69.0
-0.049991097,3.104023218,26.38716888,69.0
-0.049991097,3.104023218,26.38716888,69.0
-0.049991097,3.10371542,26.61142731,69.0
-0.049994614,3.103407621,26.46192741,69.0
-0.049991097,3.103099823,26.40074921,69.0
-0.049987577,3.103099823,26.43133736,69.0
-0.049987577,3.102792025,26.32598877,69.0
-0.049994614,3.102484226,26.40074921,69.0
-0.049991097,3.102176428,26.35657883,69.0
-0.049991097,3.102176428,26.40074921,69.0
-0.049991097,3.101868868,26.50609398,69.0
-0.049991097,3.101561069,26.37016106,69.0
-0.049991097,3.101561069,26.58084297,69.0
-0.049994614,3.100945473,26.40074921,69.0
-0.049991097,3.100945473,26.37016106,69.0
-0.049994614,3.100637674,26.44492149,69.0
-0.049991097,3.100637674,26.50609398,69.0
-0.049980536,3.100329876,26.46192741,69.0
-0.049994614,3.100022078,26.50609398,69.0
-0.049991097,3.099406481,26.44492149,69.0
-0.049994614,3.099406481,26.58084297,69.0
-0.049991097,3.099714279,26.47550774,69.0
-0.049991097,3.099406481,26.47550774,69.0
-0.049998134,3.099098682,26.37016106,69.0
-0.049994614,3.098483324,26.44492149,69.0
-0.049991097,3.098175526,26.44492149,69.0
-0.050005171,3.097867727,26.48908997,69.0
-0.049991097,3.098175526,26.44492149,69.0
-0.049987577,3.097867727,26.44492149,69.0
-0.049991097,3.097559929,26.44492149,69.0
-0.049991097,3.097252131,26.44492149,69.0
-0.049991097,3.096944332,26.5196743,69.0
-0.049994614,3.096636534,26.41433334,69.0
-0.049991097,3.096636534,26.5196743,69.0
-0.049991097,3.096328735,26.48908997,69.0
-0.049994614,3.095713139,26.48908997,68.0
-0.049994614,3.09540534,26.59442139,68.0
-0.049994614,3.095713139,26.5196743,68.0
-0.049991097,3.09540534,26.44492149,68.0
-0.050005171,3.09509778,26.339571,68.0
-0.049994614,3.094789982,26.5196743,68.0
-0.049991097,3.094789982,26.47550774,68.0
-0.049991097,3.094482183,26.44492149,68.0
-0.049991097,3.094174385,26.48908997,68.0
-0.049994614,3.093866587,26.5196743,68.0
-0.049991097,3.093866587,26.5196743,68.0
-0.049991097,3.093558788,26.50609398,68.0
-0.049980536,3.092943192,26.47550774,68.0
-0.049987577,3.09325099,26.5196743,68.0
-0.049991097,3.092943192,26.55025864,68.0
-0.049994614,3.092327595,26.41433334,68.0
-0.049991097,3.092020035,26.40074921,68.0
-0.049994614,3.091712236,26.5196743,68.0
-0.049994614,3.091712236,26.38374901,68.0
-0.049994614,3.091712236,26.38374901,68.0
-0.049991097,3.091404438,26.45850563,68.0
-0.049994614,3.09109664,26.48908997,68.0
-0.049994614,3.090788841,26.5196743,68.0
-0.049991097,3.090481043,26.41433334,68.0
-0.049987577,3.090481043,26.44492149,68.0
-0.049991097,3.090173244,26.62500381,68.0
-0.049991097,3.089865446,26.5196743,68.0
-0.049994614,3.089557648,26.5196743,68.0
-0.049994614,3.089557648,26.41433334,68.0
-0.049998134,3.089249849,26.48908997,68.0
-0.049991097,3.089249849,26.41433334,68.0
-0.049994614,3.088634491,26.53325844,68.0
-0.049991097,3.088326693,26.38374901,68.0
-0.049991097,3.088326693,26.38374901,68.0
-0.049991097,3.087711096,26.45850563,68.0
-0.049991097,3.088018894,26.45850563,68.0
-0.049998134,3.087403297,26.45850563,68.0
-0.049991097,3.087095499,26.45850563,68.0
-0.049991097,3.086787701,26.56383896,68.0
-0.049994614,3.086479902,26.48908997,68.0
-0.049991097,3.086787701,26.44492149,68.0
-0.049991097,3.086479902,26.41433334,68.0
-0.050001655,3.085556746,26.45850563,68.0
-0.049998134,3.085556746,26.41433334,68.0
-0.049991097,3.085248947,26.44492149,68.0
-0.049998134,3.085248947,26.48908997,68.0
-0.049991097,3.085248947,26.44492149,68.0
-0.049994614,3.08463335,26.53325844,68.0
-0.049991097,3.08463335,26.48908997,68.0
-0.049991097,3.084325552,26.37016106,68.0
-0.049991097,3.084017754,26.5196743,68.0
-0.049991097,3.083709955,26.35316277,68.0
-0.049991097,3.083402157,26.41433334,68.0
-0.049991097,3.083094358,26.41433334,68.0
-0.050005171,3.083094358,26.41433334,68.0
-0.050001655,3.08278656,26.38374901,68.0
-0.049991097,3.082478762,26.45850563,68.0
-0.049991097,3.082171202,26.45850563,68.0
-0.049991097,3.081863403,26.53325844,68.0
-0.049987577,3.081863403,26.53325844,68.0
-0.049991097,3.081555605,26.45850563,68.0
-0.049991097,3.081247807,26.60800362,68.0
-0.049991097,3.081247807,26.45850563,68.0
-0.049991097,3.080940008,26.50267601,68.0
-0.049994614,3.080324411,26.53325844,68.0
-0.049994614,3.080016613,26.50267601,68.0
-0.049991097,3.080016613,26.577425,68.0
-0.049994614,3.080016613,26.53325844,68.0
-0.049994614,3.079708815,26.53325844,67.0
-0.049991097,3.079093456,26.50267601,67.0
-0.049994614,3.079093456,26.60800362,67.0
-0.049994614,3.078477859,26.53325844,67.0
-0.049998134,3.078477859,26.53325844,67.0
-0.049994614,3.078170061,26.53325844,67.0
-0.049994614,3.077862263,26.60800362,67.0
-0.049994614,3.077554464,26.577425,67.0
-0.049994614,3.077554464,26.60800362,67.0
-0.049994614,3.076938868,26.50267601,67.0
-0.049991097,3.076938868,26.50267601,67.0
-0.049991097,3.076938868,26.50267601,67.0
-0.049998134,3.076323271,26.53325844,67.0
-0.050008692,3.076015472,26.4279213,67.0
-0.049991097,3.076015472,26.577425,67.0
-0.049991097,3.075707912,26.45850563,67.0
-0.049987577,3.075707912,26.577425,67.0
-0.050012212,3.075400114,26.50267601,67.0
-0.049991097,3.075092316,26.50267601,67.0
-0.049987577,3.074784517,26.4279213,67.0
-0.049991097,3.074476719,26.60800362,67.0
-0.049991097,3.074476719,26.577425,67.0
-0.049994614,3.073861122,26.53325844,67.0
-0.049991097,3.073861122,26.577425,67.0
-0.049991097,3.073553324,26.50267601,67.0
-0.049998134,3.072937727,26.577425,67.0
-0.049980536,3.072937727,26.45850563,67.0
-0.049994614,3.072322369,26.4279213,67.0
-0.049991097,3.07201457,26.577425,67.0
-0.049994614,3.07201457,26.45850563,67.0
-0.049994614,3.07201457,26.53325844,67.0
-0.049991097,3.071706772,26.53325844,67.0
-0.049991097,3.071398973,26.53325844,67.0
-0.049994614,3.071091175,26.53325844,67.0
-0.049991097,3.071091175,26.4279213,67.0
-0.049991097,3.070475578,26.38374901,67.0
-0.049994614,3.07016778,26.45850563,67.0
-0.049991097,3.07016778,26.53325844,67.0
-0.049991097,3.069859982,26.48908997,67.0
-0.049991097,3.069552183,26.44492149,67.0
-0.049994614,3.069244623,26.44492149,67.0
-0.049991097,3.068936825,26.5196743,67.0
-0.049991097,3.068936825,26.5196743,67.0
-0.050001655,3.068629026,26.55025864,67.0
-0.049987577,3.068629026,26.55025864,67.0
-0.049994614,3.067705631,26.44492149,67.0
-0.049987577,3.067705631,26.58084297,67.0
-0.049994614,3.067397833,26.50609398,67.0
-0.049994614,3.066782236,26.47550774,67.0
-0.049994614,3.066782236,26.58084297,67.0
-0.049994614,3.066474438,26.46192741,67.0
-0.049991097,3.066166878,26.56726837,67.0
-0.049994614,3.066166878,26.58084297,67.0
-0.049994614,3.065859079,26.58084297,67.0
-0.049994614,3.065551281,26.40074921,67.0
-0.049991097,3.065243483,26.53668022,67.0
-0.049994614,3.064935684,26.46192741,67.0
-0.049991097,3.064935684,26.59785271,67.0
-0.049991097,3.064627886,26.43133736,67.0
-0.049991097,3.064320087,26.43133736,67.0
-0.049991097,3.064012289,26.53668022,67.0
-0.049991097,3.063704491,26.38716888,66.0
-0.049991097,3.063396692,26.49251556,66.0
-0.049991097,3.063396692,26.52310371,66.0
-0.049991097,3.062781334,26.41776085,66.0
-0.049987577,3.062473536,26.52310371,66.0
-0.049994614,3.062165737,26.53668022,66.0
-0.049998134,3.061857939,26.44835091,66.0
-0.049991097,3.061857939,26.46192741,66.0
-0.049991097,3.06155014,26.62844086,66.0
-0.049994614,3.061242342,26.47894287,66.0
-0.049994614,3.060934544,26.49251556,66.0
-0.049987577,3.060626745,26.55369377,66.0
-0.049998134,3.060318947,26.55369377,66.0
-0.049991097,3.060011148,26.59785271,66.0
-0.049991097,3.060011148,26.55369377,66.0
-0.049977019,3.05939579,26.44835091,66.0
-0.049991097,3.059087992,26.55369377,66.0
-0.049994614,3.058780193,26.49251556,66.0
-0.049991097,3.058472395,26.62844086,66.0
-0.049991097,3.058472395,26.55369377,66.0
-0.049998134,3.058164597,26.55369377,66.0
-0.049994614,3.057856798,26.55369377,66.0
-0.049998134,3.057549,26.58428001,66.0
-0.049991097,3.057241201,26.62844086,66.0
-0.049994614,3.056933403,26.55369377,66.0
-0.049998134,3.056625605,26.55369377,66.0
-0.049991097,3.056318045,26.58428001,66.0
-0.049991097,3.056318045,26.58428001,66.0
-0.049994614,3.056010246,26.58428001,66.0
-0.049994614,3.055702448,26.61486816,66.0
-0.049994614,3.05539465,26.61486816,66.0
-0.049991097,3.055086851,26.54012108,66.0
-0.049987577,3.055086851,26.61486816,66.0
-0.049991097,3.054471254,26.61486816,66.0
-0.049991097,3.054163456,26.61486816,66.0
-0.049984057,3.053855658,26.50953102,66.0
-0.049994614,3.053547859,26.54012108,66.0
-0.049991097,3.053240299,26.54012108,66.0
-0.049994614,3.052932501,26.64545822,66.0
-0.049991097,3.052624702,26.49596405,66.0
-0.049991097,3.052316904,26.57071304,66.0
-0.049991097,3.052316904,26.57071304,66.0
-0.049994614,3.052009106,26.61486816,66.0
-0.049994614,3.051701307,26.57071304,66.0
-0.050005171,3.051393509,26.64545822,66.0
-0.049991097,3.051085711,26.61486816,66.0
-0.049991097,3.050777912,26.57071304,66.0
-0.049991097,3.050777912,26.68961143,66.0
-0.049994614,3.049854755,26.64545822,66.0
-0.050001655,3.050162315,26.57071304,66.0
-0.049991097,3.049546957,26.57071304,66.0
-0.049987577,3.049546957,26.64545822,66.0
-0.049991097,3.04893136,26.54012108,66.0
-0.049994614,3.048623562,26.64545822,66.0
-0.049994614,3.048623562,26.57071304,66.0
-0.049994614,3.048007965,26.6013031,66.0
-0.049994614,3.047700167,26.6013031,65.0
-0.049987577,3.047700167,26.57071304,65.0
-0.049991097,3.047392368,26.57071304,65.0
-0.049994614,3.04708457,26.6013031,65.0
-0.049998134,3.04677701,26.64545822,65.0
-0.049994614,3.046469212,26.6013031,65.0
-0.049991097,3.046161413,26.57071304,65.0
-0.049991097,3.045853615,26.57071304,65.0
-0.049987577,3.045853615,26.6013031,65.0
-0.049987577,3.045853615,26.49596405,65.0
-0.049991097,3.04493022,26.6013031,65.0
-0.049991097,3.044622421,26.6013031,65.0
-0.049994614,3.044314623,26.6013031,65.0
-0.049991097,3.044006824,26.6013031,65.0
-0.049998134,3.043699026,26.63189316,65.0
-0.049991097,3.043391466,26.57071304,65.0
-0.049991097,3.043391466,26.6013031,65.0
-0.049991097,3.042775869,26.6013031,65.0
-0.050008692,3.042468071,26.52655602,65.0
-0.049991097,3.042160273,26.63189316,65.0
-0.049994614,3.042160273,26.6013031,65.0
-0.049987577,3.041852474,26.67604446,65.0
-0.049994614,3.041544676,26.6013031,65.0
-0.049998134,3.041236877,26.49596405,65.0
-0.049994614,3.040929079,26.57071304,65.0
-0.049994614,3.040621281,26.6013031,65.0
-0.049991097,3.040313721,26.64545822,65.0
-0.049991097,3.040005922,26.67604446,65.0
-0.049991097,3.040005922,26.64545822,65.0
-0.049994614,3.039390326,26.54012108,65.0
-0.049998134,3.039082527,26.54012108,65.0
-0.049994614,3.038774729,26.64545822,65.0
-0.049991097,3.038774729,26.64545822,65.0
-0.049991097,3.038159132,26.61486816,65.0
-0.049991097,3.037851334,26.61486816,65.0
-0.049991097,3.037543535,26.64545822,65.0
-0.049994614,3.037543535,26.61486816,65.0
-0.049998134,3.036928177,26.64545822,65.0
-0.049994614,3.036620378,26.64545822,65.0
-0.049991097,3.036620378,26.61486816,65.0
-0.049994614,3.036004782,26.54012108,65.0
-0.049998134,3.035696983,26.61486816,65.0
-0.049994614,3.035081387,26.64545822,65.0
-0.049991097,3.035081387,26.61486816,65.0
-0.049991097,3.034773588,26.57071304,65.0
-0.049991097,3.03446579,26.61486816,65.0
-0.049994614,3.034157991,26.61486816,65.0
-0.049973499,3.033850431,26.57071304,65.0
-0.049994614,3.033542633,26.61486816,65.0
-0.049994614,3.032927036,26.64545822,65.0
-0.049994614,3.032619238,26.57071304,65.0
-0.049994614,3.032619238,26.61486816,65.0
-0.049991097,3.032619238,26.58428001,65.0
-0.049991097,3.032003641,26.59785271,65.0
-0.049994614,3.031695843,26.59785271,64.0
-0.049994614,3.031388044,26.55369377,64.0
-0.049994614,3.031080246,26.62844086,64.0
-0.049998134,3.030772448,26.65902519,64.0
-0.049991097,3.030464888,26.59785271,64.0
-0.049991097,3.030157089,26.62844086,64.0
-0.049991097,3.029541492,26.56726837,64.0
-0.049994614,3.029541492,26.58084297,64.0
-0.049994614,3.029233694,26.46192741,64.0
-0.049998134,3.028618097,26.52310371,64.0
-0.049994614,3.028618097,26.53668022,64.0
-0.049991097,3.028002501,26.50609398,64.0
-0.049991097,3.027694702,26.50609398,64.0
-0.049991097,3.027694702,26.56726837,64.0
-0.049991097,3.027387142,26.56726837,64.0
-0.049991097,3.027079344,26.62844086,64.0
-0.049991097,3.026771545,26.49251556,64.0
-0.049991097,3.026463747,26.46192741,64.0
-0.049991097,3.02584815,26.55369377,64.0
-0.049994614,3.025540352,26.53668022,64.0
-0.049991097,3.025540352,26.53668022,64.0
-0.049980536,3.025232553,26.64201164,64.0
-0.049991097,3.024924755,26.53668022,64.0
-0.049987577,3.024616957,26.53668022,64.0
-0.049994614,3.024001598,26.61142731,64.0
-0.049994614,3.0236938,26.49251556,64.0
-0.049991097,3.023386002,26.47550774,64.0
-0.049991097,3.022770405,26.67259598,64.0
-0.049987577,3.022770405,26.55025864,64.0
-0.049994614,3.022462606,26.64201164,64.0
-0.049991097,3.022154808,26.50609398,64.0
-0.049991097,3.02184701,26.44492149,64.0
-0.049991097,3.021539211,26.65558624,64.0
-0.049994614,3.021231413,26.53668022,64.0
-0.049994614,3.020616055,26.64201164,64.0
-0.049994614,3.020308256,26.61142731,64.0
-0.049991097,3.020308256,26.58084297,64.0
-0.049991097,3.020000458,26.53668022,64.0
-0.049994614,3.019384861,26.50609398,64.0
-0.049991097,3.019384861,26.61142731,64.0
-0.049991097,3.018769264,26.49251556,64.0
-0.049991097,3.018461466,26.53668022,64.0
-0.049987577,3.018153667,26.55025864,64.0
-0.049994614,3.017845869,26.50609398,64.0
-0.049994614,3.017538309,26.53668022,64.0
-0.049994614,3.017230511,26.58084297,64.0
-0.049991097,3.016922712,26.58084297,64.0
-0.049991097,3.016614914,26.67259598,64.0
-0.049991097,3.016307116,26.50609398,64.0
-0.049991097,3.015999317,26.47550774,63.0
-0.049994614,3.01538372,26.62500381,63.0
-0.049994614,3.015075922,26.55025864,63.0
-0.049994614,3.014768124,26.58084297,63.0
-0.049987577,3.014460564,26.58084297,63.0
-0.049991097,3.014152765,26.58084297,63.0
-0.049991097,3.013844967,26.56383896,63.0
-0.049994614,3.01322937,26.65558624,63.0
-0.049980536,3.012921572,26.47550774,63.0
-0.049994614,3.012613773,26.55025864,63.0
-0.049998134,3.012613773,26.55025864,63.0
-0.049991097,3.012305975,26.58084297,63.0
-0.049991097,3.011998177,26.7167511,63.0
-0.049994614,3.011690378,26.47550774,63.0
-0.049991097,3.01107502,26.55025864,63.0
-0.049994614,3.010767221,26.61142731,63.0
-0.049991097,3.010459423,26.55025864,63.0
-0.049994614,3.010151625,26.55025864,63.0
-0.049991097,3.009536028,26.58084297,63.0
-0.049991097,3.009536028,26.5196743,63.0
-0.049994614,3.008920431,26.62500381,63.0
-0.050008692,3.008612633,26.5196743,63.0
-0.049991097,3.008304834,26.59442139,63.0
-0.049991097,3.007997274,26.62500381,63.0
-0.049994614,3.007381678,26.55025864,63.0
-0.049984057,3.007381678,26.59442139,63.0
-0.049994614,3.006766081,26.5196743,63.0
-0.049998134,3.006458282,26.48908997,63.0
-0.049987577,3.006458282,26.44492149,63.0
-0.049998134,3.005842686,26.55025864,63.0
-0.049994614,3.005227089,26.48908997,63.0
-0.049991097,3.005227089,26.44492149,63.0
-0.049998134,3.004611731,26.5196743,63.0
-0.049994614,3.004611731,26.48908997,63.0
-0.049994614,3.003996134,26.48908997,63.0
-0.049994614,3.003688335,26.55025864,63.0
-0.049994614,3.003380537,26.55025864,63.0
-0.049991097,3.003072739,26.5196743,63.0
-0.049987577,3.002457142,26.44492149,63.0
-0.049991097,3.002457142,26.44492149,63.0
-0.049984057,3.002149343,26.59442139,63.0
-0.049994614,3.001533985,26.41433334,63.0
-0.049998134,3.001226187,26.55025864,63.0
-0.049991097,3.001226187,26.55025864,63.0
-0.049994614,3.00061059,26.62500381,63.0
-0.049994614,3.000302792,26.339571,63.0
-0.049991097,2.999687195,26.61142731,62.0
-0.049987577,2.999687195,26.26480675,62.0
-0.049994614,2.999071598,26.55025864,62.0
-0.049994614,2.998456001,26.58084297,62.0
-0.049991097,2.998148441,26.47550774,62.0
-0.049994614,2.997840643,26.47550774,62.0
-0.049994614,2.997532845,26.61142731,62.0
-0.049998134,2.997225046,26.53668022,62.0
-0.049991097,2.996917248,26.53668022,62.0
-0.049994614,2.996301651,26.50609398,62.0
-0.049994614,2.995993853,26.58084297,62.0
-0.049991097,2.995993853,26.55025864,62.0
-0.049994614,2.995378256,26.64201164,62.0
-0.049998134,2.994762897,26.61142731,62.0
-0.049994614,2.994455099,26.50609398,62.0
-0.049991097,2.993839502,26.53668022,62.0
-0.049994614,2.993531704,26.50609398,62.0
-0.049991097,2.993223906,26.55025864,62.0
-0.049991097,2.993223906,26.53668022,62.0
-0.049994614,2.992916107,26.44492149,62.0
-0.049994614,2.992608309,26.47550774,62.0
-0.049994614,2.992608309,26.47550774,62.0
-0.049994614,2.991685152,26.40074921,62.0
-0.049991097,2.991685152,26.61142731,62.0
-0.049991097,2.991069555,26.47550774,62.0
-0.049998134,2.990761757,26.61142731,62.0
-0.049994614,2.990453959,26.50609398,62.0
-0.049994614,2.99014616,26.5196743,62.0
-0.049991097,2.989838362,26.40074921,62.0
-0.049987577,2.989530563,26.50609398,62.0
-0.049994614,2.988607168,26.55025864,62.0
-0.049980536,2.988299608,26.5196743,62.0
-0.049994614,2.98799181,26.58084297,62.0
-0.049994614,2.987684011,26.50609398,62.0
-0.049998134,2.987068415,26.53668022,62.0
-0.049991097,2.986760616,26.44492149,62.0
-0.049991097,2.986452818,26.55025864,62.0
-0.049991097,2.98614502,26.61142731,62.0
-0.049994614,2.985529423,26.47550774,62.0
-0.049994614,2.985529423,26.50609398,62.0
-0.049998134,2.984606266,26.50609398,62.0
-0.049991097,2.984606266,26.67259598,62.0
-0.049994614,2.984298468,26.64201164,62.0
-0.049994614,2.983990669,26.58084297,61.0
-0.049991097,2.983682871,26.50609398,61.0
-0.049991097,2.983067274,26.61142731,61.0
-0.049994614,2.982759476,26.53668022,61.0
-0.049994614,2.982143879,26.50609398,61.0
-0.049991097,2.981836319,26.50609398,61.0
-0.049991097,2.981836319,26.55025864,61.0
-0.049991097,2.981220722,26.58084297,61.0
-0.049998134,2.980605125,26.50609398,61.0
-0.049994614,2.980297327,26.55025864,61.0
-0.049991097,2.979989529,26.58084297,61.0
-0.049994614,2.979373932,26.47550774,61.0
-0.049994614,2.979066133,26.47550774,61.0
-0.049994614,2.978450775,26.43133736,61.0
-0.049994614,2.978450775,26.5196743,61.0
-0.049991097,2.978142977,26.61142731,61.0
-0.049994614,2.97752738,26.58084297,61.0
-0.049994614,2.977219582,26.46192741,61.0
-0.049991097,2.976911783,26.47550774,61.0
-0.049991097,2.976296186,26.58084297,61.0
-0.049991097,2.975988388,26.43133736,61.0
-0.049987577,2.97568059,26.47550774,61.0
-0.049994614,2.975065231,26.50609398,61.0
-0.049994614,2.974757433,26.58084297,61.0
-0.049998134,2.974449635,26.44492149,61.0
-0.049994614,2.973834038,26.62500381,61.0
-0.049991097,2.973526239,26.44492149,61.0
-0.049987577,2.973218441,26.339571,61.0
-0.049994614,2.972602844,26.41433334,61.0
-0.049994614,2.972295284,26.59442139,61.0
-0.049994614,2.971987486,26.44492149,61.0
-0.049991097,2.971679688,26.44492149,61.0
-0.049994614,2.971064091,26.5196743,61.0
-0.049991097,2.970756292,26.47550774,61.0
-0.049994614,2.970448494,26.56383896,61.0
-0.049994614,2.969832897,26.55025864,61.0
-0.049991097,2.969525099,26.48908997,61.0
-0.049991097,2.96890974,26.59442139,61.0
-0.049991097,2.968601942,26.44492149,61.0
-0.049991097,2.968294144,26.5196743,61.0
-0.049994614,2.967986345,26.55025864,60.0
-0.050001655,2.967370749,26.62500381,60.0
-0.049987577,2.96706295,26.55025864,60.0
-0.049991097,2.966447353,26.47550774,60.0
-0.049991097,2.966139555,26.55025864,60.0
-0.049994614,2.965831995,26.5196743,60.0
-0.049994614,2.965216398,26.48908997,60.0
-0.049991097,2.9649086,26.44492149,60.0
-0.049991097,2.964293003,26.44492149,60.0
-0.049994614,2.963677406,26.5196743,60.0
-0.049991097,2.963369608,26.47550774,60.0
-0.049998134,2.963369608,26.5196743,60.0
-0.049994614,2.962754011,26.48908997,60.0
-0.049994614,2.962138653,26.43133736,60.0
-0.049994614,2.961830854,26.48908997,60.0
-0.049998134,2.961215258,26.55025864,60.0
-0.049998134,2.961215258,26.55025864,60.0
-0.049991097,2.960599661,26.50609398,60.0
-0.049991097,2.960291862,26.58084297,60.0
-0.049991097,2.959984064,26.44492149,60.0
-0.049991097,2.959060907,26.55025864,60.0
-0.049994614,2.958753109,26.40074921,60.0
-0.049991097,2.958445311,26.44492149,60.0
-0.049991097,2.958137512,26.55025864,60.0
-0.049991097,2.957521915,26.44492149,60.0
-0.049994614,2.956906319,26.5196743,60.0
-0.049994614,2.95659852,26.58084297,60.0
-0.049991097,2.956290722,26.58084297,60.0
-0.049991097,2.955675364,26.50609398,60.0
-0.049991097,2.955675364,26.43133736,60.0
-0.049991097,2.955059767,26.55025864,60.0
-0.049994614,2.954136372,26.43133736,60.0
-0.049994614,2.953828573,26.53668022,60.0
-0.049994614,2.953520775,26.58084297,60.0
-0.049991097,2.953212976,26.50609398,60.0
-0.049991097,2.952597618,26.47550774,60.0
-0.049991097,2.951982021,26.43133736,59.0
-0.049994614,2.951674223,26.47550774,59.0
-0.049991097,2.951366425,26.53668022,59.0
-0.049991097,2.951058626,26.55025864,59.0
-0.049991097,2.950135231,26.44492149,59.0
-0.049991097,2.949519873,26.40074921,59.0
-0.049991097,2.949519873,26.40074921,59.0
-0.049994614,2.948904276,26.55025864,59.0
-0.049991097,2.948596478,26.50609398,59.0
-0.049994614,2.947980881,26.47550774,59.0
-0.049994614,2.947365284,26.40074921,59.0
-0.050005171,2.947365284,26.47550774,59.0
-0.049994614,2.946749687,26.40074921,59.0
-0.049991097,2.946134329,26.59442139,59.0
-0.049991097,2.94582653,26.44492149,59.0
-0.049994614,2.945518732,26.44492149,59.0
-0.049998134,2.944595337,26.44492149,59.0
-0.049984057,2.944287539,26.55025864,59.0
-0.049994614,2.94397974,26.41433334,59.0
-0.049991097,2.943671942,26.5196743,59.0
-0.049994614,2.943056583,26.44492149,59.0
-0.049994614,2.942440987,26.50609398,59.0
-0.049991097,2.942133188,26.40074921,59.0
-0.049991097,2.94182539,26.47550774,59.0
-0.049991097,2.941517591,26.40074921,59.0
-0.049991097,2.940594196,26.56383896,59.0
-0.049994614,2.940286398,26.37016106,59.0
-0.049991097,2.939978838,26.37016106,59.0
-0.049991097,2.939055443,26.47550774,59.0
-0.049991097,2.939055443,26.44492149,59.0
-0.049994614,2.938439846,26.55025864,59.0
-0.049994614,2.937824249,26.44492149,59.0
-0.049991097,2.937516451,26.55025864,59.0
-0.049991097,2.936900854,26.55025864,59.0
-0.049991097,2.936593294,26.44492149,59.0
